Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,Price
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$22,325.00"
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,"$29,280.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$23,650.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$25,380.00"
Volkswagen,Jetta,2015,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,45,31,873,"$25,175.00"
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,"$26,920.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$20,895.00"
Volkswagen,Jetta,2015,diesel,150,4,MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,46,31,873,"$21,640.00"
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,"$26,920.00"
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,32,24,873,"$28,020.00"
Volkswagen,Jetta,2015,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,45,31,873,"$22,740.00"
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,32,24,873,"$30,380.00"
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,"$29,280.00"
Volkswagen,Jetta,2015,diesel,150,4,MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,46,31,873,"$24,075.00"
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,32,24,873,"$30,380.00"
Volkswagen,Jetta,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,25,873,"$16,215.00"
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,32,24,873,"$28,020.00"
Volkswagen,Jetta,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,25,873,"$17,325.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$20,095.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$23,650.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$18,995.00"
Volkswagen,Jetta,2015,diesel,150,4,MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,46,31,873,"$26,410.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$22,325.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$20,095.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$25,380.00"
Volkswagen,Jetta,2015,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Hybrid,Midsize,Sedan,48,42,873,"$31,670.00"
Volkswagen,Jetta,2015,regular unleaded,115,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,23,873,"$18,425.00"
Volkswagen,Jetta,2015,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,45,31,873,"$27,510.00"
Volkswagen,Jetta,2015,regular unleaded,115,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,23,873,"$19,420.00"
Volkswagen,Jetta,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,25,873,"$18,320.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$18,995.00"
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$21,995.00"
Volkswagen,Jetta,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,28,873,"$22,325.00"
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,873,"$23,650.00"
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,"$29,280.00"
Volkswagen,Jetta,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,28,873,"$19,775.00"
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,873,"$25,380.00"
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,"$28,020.00"
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,"$26,920.00"
Volkswagen,Jetta,2016,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,39,28,873,"$18,675.00"
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,"$26,920.00"
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,873,"$23,650.00"
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,873,"$21,995.00"
Volkswagen,Jetta,2016,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,39,28,873,"$18,995.00"
Volkswagen,Jetta,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,28,873,"$20,095.00"
Volkswagen,Jetta,2016,regular unleaded,170,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,873,"$20,895.00"
Volkswagen,Jetta,2016,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Hybrid,Midsize,Sedan,48,42,873,"$31,120.00"
Volkswagen,Jetta,2016,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,39,28,873,"$17,680.00"
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,"$28,020.00"
Volkswagen,Jetta,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,28,873,"$18,780.00"
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,"$30,380.00"
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,"$30,380.00"
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,"$29,280.00"
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,873,"$25,380.00"
Volkswagen,Jetta,2017,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,873,"$28,995.00"
Volkswagen,Jetta,2017,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,28,873,"$21,995.00"
Volkswagen,Jetta,2017,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,40,28,873,"$20,895.00"
Volkswagen,Jetta,2017,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,28,873,"$18,995.00"
Volkswagen,Jetta,2017,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,40,28,873,"$17,895.00"
Volkswagen,Jetta,2017,premium unleaded (recommended),170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,25,873,"$24,995.00"
Volkswagen,Jetta,2017,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873,"$27,895.00"
GMC,Jimmy,1999,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,549,"$2,347.00"
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,"$2,554.00"
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,"$2,590.00"
GMC,Jimmy,1999,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,N/A,Compact,2dr SUV,19,14,549,"$2,182.00"
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,"$2,691.00"
GMC,Jimmy,1999,regular unleaded,190,6,UNKNOWN,four wheel drive,2,N/A,Compact,2dr SUV,19,14,549,"$2,317.00"
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,"$2,368.00"
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,"$2,377.00"
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,"$2,251.00"
GMC,Jimmy,1999,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,21,15,549,"$2,038.00"
GMC,Jimmy,2000,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,N/A,Compact,2dr SUV,20,15,549,"$2,407.00"
GMC,Jimmy,2000,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,549,"$2,463.00"
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,"$2,773.00"
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,"$2,756.00"
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,"$2,590.00"
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,"$2,916.00"
GMC,Jimmy,2000,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,21,15,549,"$2,322.00"
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,"$2,623.00"
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,"$2,655.00"
GMC,Jimmy,2000,regular unleaded,190,6,UNKNOWN,four wheel drive,2,N/A,Compact,2dr SUV,18,14,549,"$2,578.00"
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,"$26,770.00"
GMC,Jimmy,2001,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,549,"$22,270.00"
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,2,N/A,Compact,2dr SUV,18,14,549,"$25,170.00"
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,"$31,925.00"
GMC,Jimmy,2001,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,14,549,"$19,270.00"
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,N/A,Compact,2dr SUV,20,15,549,"$22,170.00"
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,"$30,225.00"
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,"$28,225.00"
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,"$33,920.00"
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,"$28,770.00"
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,"$29,925.00"
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$33,295.00"
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$33,295.00"
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$27,395.00"
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$28,695.00"
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,"$26,595.00"
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,"$23,495.00"
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$29,995.00"
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,"$25,195.00"
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,"$20,695.00"
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,17,1851,"$31,395.00"
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,17,1851,"$31,395.00"
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,"$27,395.00"
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,"$26,295.00"
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$26,595.00"
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$33,695.00"
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$28,395.00"
Dodge,Journey,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,1851,"$31,795.00"
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$30,895.00"
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,"$20,995.00"
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,"$24,895.00"
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$29,795.00"
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851,"$20,995.00"
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$33,695.00"
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851,"$26,295.00"
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$29,795.00"
Dodge,Journey,2017,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,1851,"$31,795.00"
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$30,995.00"
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$26,595.00"
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851,"$27,495.00"
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,"$28,395.00"
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851,"$24,895.00"
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,"$25,240.00"
Nissan,Juke,2015,premium unleaded (required),215,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,2009,"$28,020.00"
Nissan,Juke,2015,premium unleaded (required),211,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009,"$30,020.00"
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,"$26,940.00"
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,"$20,250.00"
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,"$22,300.00"
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,"$24,150.00"
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,"$22,100.00"
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,2009,"$27,230.00"
Nissan,Juke,2015,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,2009,"$24,830.00"
Nissan,Juke,2016,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,2009,"$24,830.00"
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,"$22,100.00"
Nissan,Juke,2016,premium unleaded (required),211,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,2009,"$28,020.00"
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,"$22,300.00"
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,"$24,150.00"
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,"$26,940.00"
Nissan,Juke,2016,premium unleaded (required),215,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009,"$30,020.00"
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,"$20,250.00"
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,2009,"$27,230.00"
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,"$25,240.00"
Nissan,Juke,2017,premium unleaded (required),215,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,26,2009,"$28,020.00"
Nissan,Juke,2017,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,33,27,2009,"$24,830.00"
Nissan,Juke,2017,premium unleaded (required),211,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009,"$30,020.00"
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,30,26,2009,"$27,230.00"
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009,"$26,940.00"
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009,"$24,400.00"
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009,"$22,100.00"
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,"$20,250.00"
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,"$22,550.00"
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,"$25,240.00"
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,2,Hatchback,Compact,2dr Hatchback,29,24,640,"$2,000.00"
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640,"$2,000.00"
Subaru,Justy,1992,regular unleaded,66,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640,"$2,000.00"
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640,"$2,000.00"
Subaru,Justy,1993,regular unleaded,73,3,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,28,640,"$2,000.00"
Subaru,Justy,1993,regular unleaded,73,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,28,640,"$2,000.00"
Subaru,Justy,1993,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640,"$2,000.00"
Subaru,Justy,1993,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640,"$2,000.00"
Subaru,Justy,1994,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640,"$2,000.00"
Subaru,Justy,1994,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640,"$2,000.00"
Infiniti,JX,2013,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,24,18,190,"$41,250.00"
Infiniti,JX,2013,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,23,18,190,"$42,650.00"
Kia,K900,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1720,"$59,900.00"
Kia,K900,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1720,"$54,500.00"
Kia,K900,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17,1720,"$49,000.00"
Kia,K900,2016,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1720,"$61,900.00"
Kia,K900,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17,1720,"$54,900.00"
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,23,481,"$21,049.00"
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481,"$22,049.00"
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481,"$24,149.00"
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481,"$27,299.00"
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481,"$23,399.00"
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20,481,"$24,849.00"
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20,481,"$23,049.00"
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481,"$25,949.00"
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,30,23,481,"$22,099.00"
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481,"$25,499.00"
